817515298525970432	@MarilynVLoeza a ver cuando salimos y le decimos a los demás
816120766165041153	Me cambiare el nombre de Luc a Celostina...because fucking celos de mierda
818619729111760896	@fernandodxts directo desde Boston qué bueno que te gustó. Mis apuestas están pagadas.
818308975535996928	No me da y nunca me dará risa los vídeos "chistosos" de niños especiales
818329559670161408	No ma sigo súper enferma hasta creo que más que los días pasados. Help .
817560372567605250	Tardamos, pero está de regreso. @juanfutbol vuelve a su cuenta habitual. Regalo de Reyes para todos
818340946781704192	@AlmaPosts Sí, fue un árbol que al parecer alguien le prendió fuego, pero no pasó a mayores
816480448050327556	Hoy ví a mi crush de la secundaria y... nooooo. Juro que en la secu sí estaba bonito
816813052146360320	Ninguna vida fancy de nuevo en mty. voy a usar como cuatro camiones al día, más todo lo demás.
818132827006857217	Además la gente es bien culera con los perris y nomás no podemos darles de comer, ni casa a tod.
815760656813015040	@Jeglemqz fui a los tacos la fiesta en civac pero estaba cerrado, y luego los chaparritos se tardan mucho me alteré
816421998704271360	@carmenrosaaa se supone que exceso de velocidad. Pero es carretera! 6 no hay letreros que indiquen la máxima. empezó mal mi año
815496062739750913	@soymafergarcia: Hola, paso a desearte un feliz año nuevo 2017 y que esté lleno de salud, abundancia y éxitos. Te mando un abrazo
817076251508822017	@CH14_ Ya enséñales a meter goles con el culo y las orejas a tus compañeros del @bayer04_es para que no digan que eres egoísta.
816794261181984769	@CaELiKe Caeli seas mamona me tienes esperando tu numero desde año nuevo haha te pazaz oie Tee aamo saludame pliis dime si tu me amas
804228729434152960	Antes de entrar a la uni, leía 4-5 libros al mes. Ya casi va a terminarse el año y sólo terminé un libro. Es bien triste.
801179917350150144	Creo que eliminar a bastante gente en redes sociales que no comenta no pone ni un me enoja ni nada aaaa pero a diario ven mis redes!!
758016472736161792	¿O sí? 🤔🤔 lo ideal para eliminar esa paranoia es preguntar, así ya sabremos si se la quiere cenar, o si es un supervisor de algo, o así
799774599521017856	estaba sentada en una banca del parque, un señor estornudo y me asuste y se me cayo la tapa de mi jugo y se lleno de tierra k tristeza
794058197908606976	@ErickLppz Tengo bien mala suerte
816475502076690433	Esto.de tener sangre rara no jalo
818328099645489152	La resignación es como un suicidio cotidiano.
818536278727671809	@josmar9999 gracias te quiero! Nos hace falta cafeee
817423772085055489	@deypunto Si! Ya voy a empezar la 2da temporada.
815737877657227264	@luis_comi_ jajajaja toda la razón hermano, toda la maldita razón!
816327462493843456	Claro y a mi nadie me da los buenos días !!
817618687289081857	@RicarditoRios @Univ_espect @KimKardashian @El_Universal_Mx pobre! Después de París ya nada es igual
818235815994228736	aparentemente tuve una noche bien verga pero estaba peda y no recuerdo bien
818555092483932160	@SoyFery si, concuerdo y cada vez que te renuevas estas el doble de linda
817559333743362049	Clase de #twitter #once my fav social app / como ha cambiado el consumidor @KarimTanfin
816189623546191872	@iyolandagtz Esta en promociooon!!! ajajaaj cuando cumples o que? tal vez no este en nogales yaaa
816862346517692416	@ConcepcionBau_ Mañana te confirmo y si es así nos vamos juntas o nos veríamos en un lugar?
814610027881185280	#BullyingAJos "Mi maestra me dio un beso en la salida, por que hice los palitos derechitos..." Pa!rodia! @JosDice
818327020996325376	Trataré de conseguir el estupido libro que por cierto se ve que está lindisimo @ElJuanpaZurita no haz subido snaps
818184785268969472	Me gustan un buen los botines con taconazo, pero apenas uso uno de 5 cm y ya parezco El Gigante.
816478797495234561	Por lo menos estos que rompí me duraron dos años. No que antes los perdía/rompía cada dos meses. Soy la peor.
813752844377464832	@ErickCancun Estamos en Las Américas y en la T2 y T3 del aeropuerto. También en la 5ta. Avenida de Playa del Carmen
811294556574666753	¡Ay como sufren!!! Desde tempranito empezaron a cortarse las venas... Mejor vayan a las posadas, aunque sea pescan a la señora que reza
816523572407582720	Y time hop me dijo que hace 3 años estaba vomitando pulque en las jardines enfrente de bellas artes ja ja y estaba enamorada..
811967020208005120	No no no y no cambiare de compañía! Pa que quiero minutos y msj ilimitados si no tengo con quien hablara pa que aver paqueee?
811260330621825024	Ese momento que te retiras de la vida de alguien y ves que todo se compone de ese lado Hay círculos virtuosos y hay círculos viciosos.
787532421675659264	Día 1. En #Azar me topé a una coreana, fue tan amable y nos hicimos amigas... Pero no todo es color de rosas, nuestra amistad se rompió
801642252439343106	No tengo nada hoy para hacer cena y ya es bien tarde para salir a buscar y la neta es que no quiero ir a comerme 10 tacos
790008037008220160	Tenia en mi cabeza la imagen perfecta de mi sábado con unas Pop corn de pollo y una Bud light. Pero me las comí y olvidé tomar la foto.
817063655292473345	que triste dejar mis novios
816332474347307008	Banda lirio la mejor del BAJIO
815731053553975296	Porque entro el 3 porque diosito bonito
818600742474944512	Ando bien preocupda por mi playera man @ElJuanpaZurita
817420952187338752	@epierard @SoffiaAlarcon feliz día!! Te guardamos un cachito Besos!
818346366556438528	@JosDice ...Holaaa Pestañass !!! , Buenas Nochezz Descansa ...Sueña bonito
814424008825282561	No puedo dormir por estar pensando en ti. ya quiero Verte!!
815892139330732032	@ErikaImperial1 de donde? De mante o de la fiesta jajajajajaja buen día
815803066356142081	A veces siento que no me esfuerzo suficiente por conseguir "eso" que quiero
818460998935920640	He visto crecer e al grupo de vecinas y me las he querido coger
818547365632155649	@SpotifyMexico por qué quitaron las canciones de R ? quería escuchar a mis guilty pleasure
817993477799677952	Al final esperaba un, "en serio quédatelo", pero ni en seen me deja *Con mi hermano*
818237512279789569	@Energy_F hola, buen día ... me podrían compartir los horarios de las actividades en EF WTC? Graciaaas
816839025097142272	Hoy tenía unas ganas muy intensss de entrar a mi clase de inglés y pues como que no.
816839686769545217	Ya van varias veces que me pongo a leer sobre algún lugar y al día siguiente pasa algo malo
816153075933212672	@Carlos_O_Jr si yo hubiese hecho ese comentario me castran jajaja pero como no tengo un mercedes ps bueno ajajajajajajajajajajaa mentiras
818407331608133633	@VMataix para dar su opinión en diferentes temas actuales importantes no sólo ahora de la cuestión de elecciones, saludos buena platica
817061785387683840	@arisu_m ¡Ya merito, ya merito! Espero en unos días ya mandar la versión digital y para entonces ya estará trabajando el impreso.
802498356064894976	Días!!! Las acciones no son buenas o malas, son conscientes o inconscientes. Se trata de causa y efecto, de ahí el aprendizaje... Besitos
816521939024019456	Como cuando ya es media noche y te pones a pensar y suponer estupideces sin sentido que te rompen el corazón. *necesita un abrazo*
813995718637592576	@ATTMx @ATTMxAyuda hola, se supone que tengo whatsapp ilimitado, pero la app (ahora que no tengo datos) no me deja conectar, sólo fb y tl
796064708025602049	El "amor de mi vida" existe y yo soy "el amor de mi vida" de alguien mas, siempre pasa y los tres seguimos solos que chafa
788555526015553536	deja de pensar en que tu no puedes y ponte a trabajar en luchar para lograrlo.... la vida no es facil. pero es linda, llena de retos
779242025690419200	Son las 4 de la mañana, volví del ox y no traigo llaves de mi casa, me caga dormir en el coche, hoy tampoco voy a descansar rico
782249539373719552	Todas las cosas que salen de ti, regresan a ti, así que no te preocupes por lo que vas a recibir, mejor preocúpate por lo que vas a dar
796183505831010304	@manuriosfdez Hey manu hazme caso
815714137313517568	@AndreaUgalde10 yo te entiendo,es demasiado deprimente
815705155035242496	@Judith_MarinGzz gracias, igualmente feliz año muchas bendiciones
818528325551452160	@Hector_War jajaja déjame soy novata pero estoy aprendiendo.
815791877500915712	@DaniellBautista se me paso el primer 23:23 del añoooo!
816530798283280385	Ojala algún día se me quite lo pche buena persona
816301070435618816	Estoy feliz amigos, ya pase todas mis materias del primer semestre
818494759081832448	¿Qué se hace cuando tu mejor amiga se muda a otra ciudad?
815819340704530432	@idxaa_bi probé en cuerna hace poquito que fui y no me gustó tanto
818265053023629317	Wow!! Pensé que se la llevaba Malek pero Billy Bob Thornton es un grande
818156617514549248	Empezando el año como el Toluca... siempre fallando jajaja. Échenle chingados! No se descontrolen tanto!
815735186050650112	Si definieran su primer día del 2017 con una palabra cuál sería? Respondan citando #Este tuit
816822299420721153	Navi me contagió la gripa que le contagié yo en primer lugar y ahora tengo poquita fiebre
818008790670987264	@cherrypumita Te falto el de tus nalgas rebotando... Sonidos bonitos jajaja no te enogres tanto, piensa en mi
816874770524348416	Estoy triste, me voy a poner escuchar canciones tristes a ver si así se me quita. -Yo, toda genio
817151299548368896	Nunca llegó el culero. En todo diciembre y los pocos días de enero no ha hecho nada de frío acá
817959326937554946	No sé porque les preocupa tanto el " me divierte" en sus fotos de fb, a mi ni me dan like
812195124302200832	74. Suuuuper buena onda, hay que platicar, veo que tenemos el mismo humor, además veo buenas cosas en ti, talento y pasión.
817799033104297984	@alemarinD míralo de este modo, si le gustara el futbol tu vida sería más triste por recibir burlas por irle al cruz azul
811247135777837056	- Má, ¿te acuerdas que te dije que iba a salir con mi novia? - Sí - Pues salimos con nuestras pendejadas, está embarazada
817070580201496577	#FelizJueves Mis pequeños amores Dios me los bendiga y me los llene de todo su amor Nunca dejen de luchar por lo que más quieren
816060252957409280	La belleza que hay en el ESFUERZO del ser humano es su capacidad de querer ENTENDER y su PERSEVERANCIA al querer llevar a cabo las cosas
790733477712764928	Real, lo único bueno de los Lunes es el Monday Night Football. Amo que dé la noche, llegue mi papá con un chocolate y ponernos a verlo
767493634610503680	Se han mostrado las flores en la tierra, el tiempo de la canción ha venido, y en nuestro país se ha oído la voz de la tórtola...Te amo
790023068752093184	Esto se va a leer muy raro viniendo de mí, pero les juro que lo único que quiero en este momento es un abrazo y unos tacos al pastor.
817083891299287040	muy triste estoy de verdad
816148894304399360	@FanyLop92851606 ese yisus es un pervertido
818000067575455744	@MarioCidM sin los mismos números, soy disléxica
818602533870510083	@LunirLlednar las oportunidades así no se pueden desaprobar
817533497225211904	Mis libros ya tendrían que estar conmigo desde ayer
817609209130926081	Que cagado que conoci a mucha gente bonita en tinder
817422395199737856	@JCuevasC El mal servicio refleja lo que son de seres humanos
818230846503219202	@AleivanovaStyle Hola chula!! .... Saludos y feliz año !!! #ILoveRusia #ViajaConAleIvanova ....…
816187195388215297	Extraño a Mario, me da miedo que este año no lo pueda ver
818475595394793472	Así cuando llego temprano a la uní y no llega mi maestra que triste
817542804612247552	@_nbam Muchísimas graciassss maifreny espero que si, ya que te freseas jaja gracias en serio
815946665840345088	@tatuubreu La están promocionando solamente para que en Nova (España) la tengan en una futura programación!
818333700224143364	No hay canciones viejitas de Bow wow en spotify De eso si me quejo, no es justo
818261603099561984	@_suemyarjona_ Nohely 🤘 -Me gusta tu icon y tu header -no te conozco mucho, manda dm cuando quieras
816430794667270144	Porque existe medicina familiar porque !! Es tan tan tan aburrido no sirvo para estar detrás de un escritorio
817261705352724481	@errekrt Que buen rollo, espero y ojalá lleguemos a colaborar en algo, porque lo último que habíamos hablado se cayó
817802213888114689	@patriotsespanol Gracias y saludos del club más grande de Chihuahua! Esperando q los reyes nos traigan a México a los @Patriots
818341613625708544	Ah no mams mañana entro a la escue... JAJAJA no es cierto me quedan 20 días lo siento por los demás #OrgulloDeSerUACH
796135728476397569	Tipico: — Ven aquí. — No. — ¡Que vengas! — No. — ¿¡Por que no!? — Por que que me vas a pegar.
804771682430971904	Mama: por que tan feliz? Yo: porque? Mama: por que están sonriendo Soy un risueño que cree, no se necesita estar feliz pa sonrreir
816110761743446016	Qué bonito es encontrarte con tu crush runner y verlo aunque sea de lejitos. Aunque ni te reconozca cuando por fin se cruzan las miradas
805645896440422401	Cuando llevas pastel a tu casa y cuando vas a comer sólo te dejaron un cuarto de rebanada. Pero si yo lo traje. Jajajajaja, que triste.
813620810061484032	Llevo una hora tratando de regresar la voz al Maps no sé cómo pero creo que ya quedó, es la única que me habla cuando viajo #ForeverAlone
778744765646983171	Cada que pienso en el 514 la canción de tumba la casa viene a mi mente, cómo si fuera el soundtrack de todo mi quinto año. Lo extraño.
798924358441992192	lo malo de ya no estudiar matemáticas es que ya no le puedo decir al de la tienda que saque la integral de x de mis papitas y el refresco
795873192719958016	@GloriaTrevi ya pelame buenas noches
816377058498473988	@PapiOsmi Tan buena esta? Quiero verla
818265525109346305	Eres el más lindo de mi vida
818476059079294977	@yazzauceda no me importa que seas rayada saludos.
816366892101160960	¡TENGO HAMBRE! Alguien traegame una torta ricaaaaa, muy rica.
815741492757151744	Oigan necesito de Iván en mi vida, no es fake
816979495576018944	En mi nuevo trabajo Me tengo que levantarme a esta hora
816838054350639104	@EduardoRamos95R  Ahorita hablamos ve lo que ponen en Twitter, es terrible
816171833837948928	Ando bien enamorada; diganle que ya se calme porque no se puedes así
814453743617982464	@lacosmopolilla genial el video Patri!! seguro que el 2017 te trae aún más viajes
818225711903371264	@barbbiegtz hahahahahha ando viendo mis tweets no contestados!!! y siiii, yo siempre, o con buen
816836712815017984	Ñeros, Avisen cuando vayan a saquear fotoregis, fotomecanica, fotoimagen, DJI Store o Droneshop, yo me apunto
816344373889761280	@d3andego perdón, ando desconectada, ¿puesto de qué o qué? sorry, es que ando del tingo al tango
814193214542479360	@anetteoficial solo la real, pura y legítima verdad chula!! Eres un primor de mujer!! Te envío 1,589 besos!!
816786050806730752	Lo malo de no seguir haciendo roscas, es que ya no voy a salir en el reportaje de alguien
817352729844588544	Buenos días! Una dificultad supone una lección de vida que necesitas afrontar para superarte y crecer. Aprovecha la oportunidad.. Besitos
818281583471947776	Lo que me da más miedo miedo de vivir sola es no poder abrir el frasco de mermelada o de miel
811025145590476800	Es imposible abstenerse a comer tamales, buñuelos, pavo, jamón, pastel, pay y sus relativos, en este mes, no puedo con tanta delicia
817080973959409664	Lo bueno de no ser mas que una tuitera es que cuando me encabrono con mi papá y mi hermana, nadie se entera
816516834853789696	Ya no se si me da más miedo salir por los altos costos del gobierno, los asaltos o por el vandalismo de las personas
809601257988091904	Mis padres de vacaciones en Huatulco, mi hermana de viaje en Chile y yo en Colima. ¿Que tipo de familia somos? Porque no estamos juntos?
809600161626411008	Si me gustas, y un chingo (ojalá ese beso sobre la comisura de los labios hubiera sido más centrado) Yo neta no quería que te fueras
813160836931915777	@id0ntcare13 uy no creo. Tengo en esa zona el primer dia y no creo juntar tanto dinero para otro de ahi pero nos vemos de todas formas
796948143770365953	Hoy que vi el nuevo video de Dënver me sentí muy triste porque me los perdí en Pa'l Norte por no comprar boleto y tirarle a la mamada.
784807759300530176	- ¿Gusta que hablemos de la palabra del Señ... - Gusto de insertar mi pene por el ano de otros hombres - ... Buen día :v - Buen día
796804374232231937	@BarbaNegrx jajajaja igual que chepos
816505236722356224	@BrandomCardenas uy te cotizas bien cabron
818261356428296193	necesito apapachos y tecito hecho con amor
818614009352044545	@drferflowers hágalo! Hahah si queríamos un nombre fuerte
794782679627612160	@erikafandesanz @cydie28 @regiolandesa @RegioSanz @AlejandroSanz hay papa no lo.olvido
817606480161480704	En mi casa no partimos rosca alguien invíteme una rebanadita
817615039934894080	Ya le dije a mi papa que mi auto está muerto
818013842856873985	Es triste ver como tu amigo hace exactamente lo que tu hiciste
815762021262229506	@Eduardo15Varela que su yerno sea dueño de una cadena de vulcanizadoras negocio radondo
818492468907937793	@MelissaAvilesV Bellísimaaa!!! me enamoras mi vida Que tengas una linda semana rodeada de bendiciones
818602016142282752	En unas fotos se ve bien y en otras no tanto... Bienvenidos a juegos mentales
815741139978424320	Una parte de mi quiere salir a vivir y la otra quedarse en casa hecha taquito
816486639119699968	Mi internet ahorita podría estar disfrutando la tv en cama y no saldría en un buen rato
818614999824343041	El destino ya no me quiere gorda y lo sé porque la tiendita de la facu esta cerrada
817059152228970497	@samymtzl que venga el PAN, que venga que el que venga, pero necesitamos cambiar la mentalidad mediocre del mexicano
812386146709667840	@_nancygs siii mi prima me dijo que pase alado de tu mamá pero tlj no la vi tu también estabas?
817754954261790721	Bellarreal hermosa. @JazminconJ que tengas un maravilloso sábado lleno de alegría y felicidad, mas al rato te veo, te quieramo muchísimo
818548427885867008	@AlanZNavarro cómo hago para que le des una escuchada a una buena banda de metal mexicana y me des tu opinión ¿?
816771287909629952	El mundo necesita personas que hagan las cosas que les gustan por amor y pasión, sobre todo diversión, pero no todas son redituables
808896199877160960	Las cosas mas importantes de la vida sólo requieren de acciones sencillas! Una llamada, una sonrisa, un gracias, un Te Quiero, un Te Amo
814187811381223424	La gente anda quejándose por el aumento a la gasolina pero nadie habla del aumento de los churrumaiz estos últimos años de $2 a $7
810162860953374720	Me voy a tener que tatuar unas gafas en la muñeca, a ver si así no olvido que estoy miope y no veo pasado los 2m
792007586094559232	Son las 9:17 y lo único que he hecho esta mañana es desayunar, ver twitter un rato, platicar con un cuate y ya... Me van a correr
803486432975155200	Lo que me hace falta es una amiga que me haga jalón en las fiestas... es triste que todos vayan con pareja y no tener con quien bailar
811355987487506432	Mi papa está tan obsesionado con que me haga la bichetomia que ya me hizo cita con el médico y yo ni si quiera sé si quiero eso jajaja
813628415215632384	La mala racha esta conmigo
815719272257241093	Nada como empezar el año enfermo
818517596752539650	@RAFIKIMAN @tumejormaestra Woow, parece edecarne! que rico
816904754244653057	@g_doming gracias, que sea un muy buen año
817598107500376065	Pues bueno 6 meses sin alcohol #sisepuede #purogym #chavitabien
817647862960033792	@arr1910 dónde lo encuentro y cuándo me lo dedicas ?
816699850028761088	@_edua55 Ya rugiste León Ya estufas La apuesta ya está hecha
818259039004098560	Y de 5 dedos de una mano 2 cortados y dos hinchados
818311966330490880	Por más que diga que no lo extraño parece que lo extraño más
817989793405603840	@flxwmdn yo igual ,razón núm. 1374 por la que no tengo vida amorosa 🤷‍️
815038477637156864	Me siento mal que el último like que me dio Mario fue hace 2 meses
816145837768183808	@LaGalletabi el shampoo? O el tratamiento? A mí el 3 min miracle me lo dejaba seco
816366013948137472	Mi mamá me dejo la moto pero creo se le olvidó que me da mucho miedo prenderla
816784045363396608	Lección aprendida #284 - Siempre revisa tus bolsillos antes de entrar a una piscina. (Se jodio mi celular)
817250771641077760	@burrovan que en el capítulo de hoy pediste "algo de #HombresG??? os has hecho felices a muchas fansssss -saludos-
815596826896121856	@TELMEluciona hola,el dia de ayer se cayó mi Internet y ahorita, no tengo podrían checarlo por favor,y notificarme que pasa
812705310012010496	Cosas que abriré esta Navidad: -Los Tamales. -La Cerveza. -La piñata. Cosas que no abriré: -Regalos. -La puerta de tu corazón
816724996806627335	@ItsMisterPig When pones mayores de 21 y sabes que no podremos ir jajajaja Ni pedo ahí entraremos como sea Cristina y yo
816055252696694785	@caguilera801 No, no estan Es un resumen de la novela, hay muchas partes que no estan. Estaria genial que estuvieran los 300 capitulos.
817102485512798208	Éste es el momento justo de la vida en el cuál me pregunto ¿por qué diablos no aplique examen en la Facultad de economía?
812773346580381696	@examonterrey: Pasando a desearles una muy feliz navidad a todo el equipo y a cada uno de sus locutores. Un abrazo desde San Luis Potosí
808838891537043456	Las personas como Panqué que están guapos pero dicen que no, me sacan así cabrón de onda. Entonces yo soy como una reliquia olmeca o algo
787182297086779392	Amigues, lo peor que puede pasar en este mundo, es que te despierten y luego no poder volver a dormir. Y tener qe despertar en tres horas
760827170054778880	El tiempo va pasara las horas ,vendrá el amor y lo haremos a solas,mas de una vez por toda la vida demonos prisa que el verano se termina
784088095872299008	Estaba regañando a un alumno que no me ha trabajado en todo el día y me salió con una ocurrencia y me reí, ya no me va a tomar en serio
796596010646638592	@rubialvc Ah pues buen viaje
815789535435038721	Dios ayúdame con las malas tentaciones
816116458149281792	Mi primer clase del año imtento fallido
817603903953010688	¿Sería una mala decisión regresar con mi ex?
817455377985830912	@JorahElAndalo maldito suertudo, aquí no se sabe cuando saldrá
817596933162356738	Extraño contarle a Angélica las cosas buenas que me pasan
815913722296356865	¡Hola! A comenzar el año trabajando o con la mejor actitud.
817977681161715712	@campaniita_14 @MrRuiz31 Jajaja, si entendí, además ganaron, asi que igual eres feliz.
818504148895285248	@brendalopolis pero ya nos vemos el proximo lunes Bren, es difícil pero tranquila
816797953079709696	@marko_martnez1 perdóname la vida Marko! fue sin querer queriendo...que tengas bonito día un abrazo!
818529877817106432	@AnaOrdonana @HawkersMX Újules, que mal, ojalá y te reintegren tus lentes. Mientra ten buen lunes
816721745105342464	Me da asco ver dos jotos (pobres, gays son millonarios) besándose los respeto pero no mamen
817788368595451904	@lopa2109 Hola Are! Yo ando bien, hoy me regreso a Glasgow tu como vas? Un abrazo fuerte!
817245596637663232	Tuve un muy mal día alimenticiamente hablando y lo cerré cenando putas sincronizadas sin jamón. Yo quería taquitos
812642534035886082	Días!! Perdónate, acéptate, reconócete y ámate. Date una nueva oportunidad. Recuerda que tienes que vivir contigo para siempre... Besitos
817219473761411074	Cuando firmé mi contrato, prácticamente firme renunciar a los fines de semana y a mi vida social en San Luis
813616580403658752	Un día me tropecé contigo y en lugar de meter las manos, metí todo el corazón. Me dí en la madre
800147361356021760	@Alletta Llevo ya varios años aplicándola. Detesto la "x", medio puedo vivir con la "@" y la "e". Pero lo prefiero así.
813803009582825472	Ese momento desgraciado en el que tu carro usa gasolina premium y a partir de marzo tus papás ya no te la pagaran
815981692611690497	Empezando a cumplir metas primero ser fiel a mi, a el, a tomar 1lt de agua y hacer ejercicio cambio de mentalidad y hábitos
809252229702004737	Dato curioso: Cada año nuestra Luna se desplaza lejos de su órbita 4 cm. aprox. En algunos millones de años, ya no será nuestro satélite
794414954786848768	a los chicos los ponen a hacer deportes y a las minas ricas a pelear con sus culos y tetas,cuando harán un anime de "lesbianas" decente?
810586956153389056	cuando te dicen tus amigas oye haz la de cupido OSEA ESTAN VIENDO COMO SOY y todavia quieren ayuda te buscare al mas mejor y menos peor
794396131040104448	el chico de los mocos me encargó las drogas porque él se las iba a mamar solo, pero creo que yo me las voy a mamar sola, amárrenme
783779323912134656	No me gusta que la gente se siente a lado de mi en biblio porque me da miedo poner mi música chola y ser juzgado (No, no tengo audífonos)
807663090468691969	@ramsesbol es que estoy enojada
796609483229237248	#YoNecesitoDeUn #ercismo tengo un tragón metido
815597592214048768	@clausgr @hdemauleon pinta muy gris este 2017
817588323271266304	@AnalyArroyo No, no parece eso. Pero estaba rico.
817471394330116098	@C_Ratia10 los rasguños de los gatos pueden ser fatales.
817610215264808960	@trento666 por eso mejor los cuetes y no esas joterías
815765851575980032	@Jeglemqz bromeas verdad? Jamás y si voy seguido. Son mis favoritos.
818241278186057728	Espero verla hoy por que los te extraño ya no los aguanto
816814324903739392	yo vivo en barrio bajo... y se oyen balas #HelpMe Bien México Bien.
817140160743768066	@_JuanArellano yes q pasó con sam's??? Me quede con la duda en tu instachat
818612716940034049	@ViryCorella perfecto entonces a que cerro dices tu ? El de la antena del morelos
816861120371838977	la delincuencia va en aumento, acaban de atacar y saquear mi aldea en clash of clans
816358895509704704	El baño de hombres de la nueva oficina huele a culo ya no podré dormir ahí T.T
816178664794714113	Cargue gasolina el 31 y muy pronto tendré que hacerlo de nuevo creo que llorare en el momento
817940379374788609	@KarenManzano: Pasando a saludarte y a desearte lo mejor para este 2017. Que sea un año lleno de éxitos
817221576353546240	Estaba scrolleando hacía atras una conversación de WhatsApp y oprimí el botón de back. Ya no me humilles así Diosito.
818306712272863232	—cuando te tenes que hacer de comer vos La vieja confiable ahre (Me hice dos huevos y no me salieron )
793700280877486080	@Luigi_Kilmister ah cabrón, parece de 42"  Ok, no hay queja ahí, pero, ¿La barra? ¿Cómo puedes dormir por las noches? &gt;
818309001502982148	Al menos en series, todos los robos en la actuación se compensaron con el premio a mejor serie - drama para #TheCrown #GoldenGlobes
817139664255590400	8 cilindros con un chinguero de tráfico citadino y con la gas bien carita. Es como tener un iPhone y no tener saldo jqjaj
791505915719462912	Dipper le va a decir a Wendy... No estoy listo para esto.  Pero quiero verlo. Pero no quiero ver cómo lo rechazan.  D
812439275669065728	Ya me bañé y me arreglé para salir a hacer las últimas compras navideñas y mi mamá no me hace caso por estar en el celular.
786050460192956416	¡Te amo!. Pero no te esperare toda la vida algún día estaré con alguien más pasare cerca de ti y te diré al oído: te tardaste demasiado
807129465490903040	Súper triste que en más de dos años no haya logrado nada, y pues es aun más triste el saber que ya se acabó mi tiempo para lograrlo
811652056285069312	Es por eso que lo poco que me quedaba lo invertí en mas mejoras para el canal y un pequeño regalo para mi hermano que se creara un canal
807633068739596288	@HugoLpzC a bueno es vdd
815738487429173248	Necesitó abrazar a Mario de nuevo
818597689067761665	@imthegarbo por todo me quieres dar unfollow
816818550753161216	@hugoagl es para ti me tienes ultra olvidada
817035453006303232	@Adjbg03 @emmanuelRE96 @leslygarciia11 @jocelynunzueta jajajajaja tu también estás invitado
817574689308639233	@aurelionuno vas y chingas a tu madre, me tienes harrrrrrrrrta
817608870709329920	Mis altas eectativas en el amor son culpa de los libros.
